Price,Close,High,Low,Open,Volume,next_day_high_target,Next_Day_Close_Target
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,
Date,,,,,,,
2024-05-13,184.8503571,185.6640711,183.2030934,184.0168074,72044800,186.85488,185.9915466
2024-05-14,185.9915466,186.85488,184.8602963,186.0709345,52393600,189.1868324,188.2639771
2024-05-15,188.2639771,189.1868324,185.9320063,186.4678705,70400000,189.633381,188.3830414
2024-05-16,188.3830414,189.633381,188.2044301,189.0082112,52845200,189.3455995,188.4128113
2024-05-17,188.4128113,189.3455995,187.7281044,188.0555735,41282900,190.4470731,189.573822
2024-05-20,189.573822,190.4470731,187.5594028,187.8769542,44361300,191.2508526,190.8737793
2024-05-21,190.8737793,191.2508526,189.4547462,189.6234397,42309400,191.3401686,189.4348907
2024-05-22,189.4348907,191.3401686,188.8097361,190.7943867,34648500,189.5341615,185.4457855
2024-05-23,185.4457855,189.5341615,185.1977042,189.5143108,51005900,189.1173433,188.5219421
2024-05-24,188.5219421,189.1173433,186.5968288,187.3708564,36327000,191.5188001,188.5319061
2024-05-28,188.5319061,191.5188001,187.6487371,190.0402298,52280100,190.7745543,188.8295898
2024-05-29,188.8295898,190.7745543,188.0555773,188.1548159,53068000,190.7050683,189.8218994
2024-05-30,189.8218994,190.7050683,189.1669762,189.2959682,49889100,191.0921028,190.7745514
2024-05-31,190.7745514,191.0921028,188.4525137,189.9707703,75158300,193.4935326,192.5408936
2024-06-03,192.5408936,193.4935326,191.0424877,191.419561,50080500,193.821001,192.8584442
2024-06-04,192.8584442,193.821001,191.5485674,193.1462119,47471400,195.3888388,194.366745
2024-06-05,194.366745,195.3888388,193.3744197,193.9003509,54156800,194.9919436,192.987442
2024-06-06,192.987442,194.9919436,192.6798236,194.1881624,41181800,195.4285713,195.378952
2024-06-07,195.378952,195.4285713,192.6500571,193.1561376,53103900,195.7857909,191.6378632
2024-06-10,191.6378632,195.7857909,190.6753064,195.3888517,97010200,205.5701136,205.5601807
2024-06-11,205.5601807,205.5701136,192.1439535,192.1637891,172373300,218.5100539,211.4347839
2024-06-12,211.4347839,218.5100539,205.3121228,205.7785169,198134300,215.0864951,212.5957642
2024-06-13,212.5957642,215.0864951,209.9760261,213.0919268,97862700,213.5186626,210.8592377
2024-06-14,210.8592377,213.5186626,209.678368,212.2088009,70122700,217.2696264,215.0071259
2024-06-17,215.0071259,217.2696264,211.0874439,211.7324493,93728300,216.9521047,212.645401
2024-06-18,212.645401,216.9521047,211.3653079,215.9200778,79943300,212.5957865,208.0707703
2024-06-20,208.0707703,212.5957865,207.2471536,212.288153,86172500,210.2638083,205.897583
2024-06-21,205.897583,210.2638083,205.5204945,208.7753203,241805100,211.0676194,206.5426178
2024-06-24,206.5426178,211.0676194,205.0045103,206.1258429,80727000,209.7577385,207.4654694
2024-06-25,207.4654694,209.7577385,207.008993,207.5448421,55549700,213.2110172,211.6133728
2024-06-26,211.6133728,213.2110172,209.0234031,209.8768035,66213200,214.084261,212.4568481
2024-06-27,212.4568481,214.084261,210.7202789,213.0423164,49772700,214.4117404,209.0035553
2024-06-28,209.0035553,214.4117404,208.6860191,214.1140398,82542700,215.8406791,215.0865173
2024-07-01,215.0865173,215.8406791,210.2935841,210.4622776,60402900,218.6886547,218.5794983
2024-07-02,218.5794983,218.6886547,213.4491783,214.4911078,58046200,219.8496704,219.8496704
2024-07-03,219.8496704,219.8496704,217.3490064,218.3115632,37369800,224.7120464,224.60289
2024-07-05,224.60289,224.7120464,219.9488822,219.9488822,60412400,226.1013475,226.071579
2024-07-08,226.071579,226.1013475,221.5366447,225.3471705,59085900,227.6394327,226.9249573
2024-07-09,226.9249573,227.6394327,224.6326881,226.1807133,48076100,231.2911789,231.1919403
2024-07-10,231.1919403,231.2911789,227.4905712,227.5401905,62627700,230.6064866,225.8234863
2024-07-11,225.8234863,230.6064866,224.0372977,229.6141613,64710600,230.8545495,228.7706604
2024-07-12,228.7706604,230.8545495,226.9249348,227.1630983,53046500,235.409357,232.6010742
2024-07-15,232.6010742,235.409357,231.3011303,234.6651129,62631300,234.4567062,233.0178375
2024-07-16,233.0178375,234.4567062,230.546942,233.1964488,43234300,229.6836141,227.1234131
2024-07-17,227.1234131,229.6836141,224.900599,227.6890306,57345900,228.6714699,222.4595032
2024-07-18,222.4595032,228.6714699,220.5641731,228.5126942,66034600,225.0593812,222.5884857
2024-07-19,222.5884857,225.0593812,221.5663919,223.0945813,49151500,226.0318552,222.2411804
2024-07-22,222.2411804,226.0318552,221.3778471,225.2677605,48201800,225.1983381,223.2831421
2024-07-23,223.2831421,225.1983381,220.971022,222.6480544,39960300,223.0747599,216.862793
2024-07-24,216.862793,223.0747599,215.4636256,222.2808965,61777600,219.1550449,215.8208313
2024-07-25,215.8208313,219.1550449,212.9728474,217.249767,51391200,217.805488,216.2872314
2024-07-26,216.2872314,217.805488,214.352185,217.0215425,41601300,217.6169411,216.5650787
2024-07-29,216.5650787,217.6169411,214.0941833,215.2949036,36311800,218.6390298,217.1207733
2024-07-30,217.1207733,218.6390298,214.4613337,217.5077796,41643800,222.1022772,220.3756256
2024-07-31,220.3756256,222.1022772,218.9367568,219.740538,50036300,222.7571845,216.6841583
2024-08-01,216.6841583,222.7571845,215.354446,222.6480281,62501000,223.8686062,218.1726532
2024-08-02,218.1726532,223.8686062,216.0391597,217.4680955,105568600,211.8614726,207.6639404
2024-08-05,207.6639404,211.8614726,194.4957781,197.56206,119548600,208.3783997,205.6395721
2024-08-06,205.6395721,208.3783997,199.5268597,203.7243915,69660500,212.0003763,208.2097015
2024-08-07,208.2097015,212.0003763,204.8060179,205.3120983,63516400,212.5560969,211.6729279
2024-08-08,211.6729279,212.5560969,207.2273143,211.4744658,47161100,215.1162934,214.5804443
2024-08-09,214.5804443,215.1162934,210.3432107,210.4722179,42201600,218.0774716,216.1103973
2024-08-12,216.1103973,218.0774716,214.1929998,214.6599338,38028100,220.4419378,219.8259888
2024-08-13,219.8259888,220.4419378,217.5807279,217.5807279,44155300,221.5745045,220.273056
2024-08-14,220.273056,221.5745045,218.2662343,219.130567,41960600,223.8793419,223.2534485
2024-08-15,223.2534485,223.8793419,221.306233,223.1342365,46414000,225.3496918,224.5747833
2024-08-16,224.5747833,225.3496918,222.1904368,222.458679,44340200,224.515186,224.4158325
2024-08-19,224.4158325,224.515186,221.5844257,224.2469438,40687800,225.6874805,225.0317841
2024-08-20,225.0317841,225.6874805,223.9787041,224.296623,30299000,226.4921913,224.9225006
2024-08-21,224.9225006,226.4921913,223.5813198,225.0417278,34765500,226.849846,223.0647125
2024-08-22,223.0647125,226.849846,222.4388191,226.3034323,43695300,226.7306333,225.3596344
2024-08-23,225.3596344,226.7306333,222.8660202,224.1873424,38677300,225.7967411,225.6973877
2024-08-26,225.6973877,225.7967411,222.4288653,225.2801305,30602200,227.3565107,226.5418549
2024-08-27,226.5418549,227.3565107,223.4223474,224.525104,35934600,228.3599194,225.0119171
2024-08-28,225.0119171,228.3599194,224.2071905,226.4325776,38052200,231.3999686,228.29039
2024-08-29,228.29039,231.3999686,227.3863402,228.5983797,51906300,228.8963964,227.5055389
2024-08-30,227.5055389,228.8963964,225.9954543,228.6877754,52990800,227.5055467,221.3162079
2024-09-03,221.3162079,227.5055467,219.7266434,227.0584864,50190600,220.3326607,219.4087372
2024-09-04,219.4087372,220.3326607,216.0607195,220.2134487,43840200,224.0085016,220.9287415
2024-09-05,220.9287415,224.0085016,220.0743533,220.183636,36615400,223.77009,219.3789368
2024-09-06,219.3789368,223.77009,218.335786,222.4885001,48423000,219.8259892,219.468338
2024-09-09,219.468338,219.8259892,215.2957504,219.378929,67180000,220.0346079,218.6735535
2024-09-10,218.6735535,220.0346079,215.3156066,217.491317,51591000,221.6340957,221.2069092
2024-09-11,221.2069092,221.6340957,216.4680343,220.0147435,44587100,222.0911164,221.3162079
2024-09-12,221.3162079,222.0911164,218.3854626,221.0479657,37455600,222.5778863,221.0479431
2024-09-13,221.0479431,222.5778863,220.4617972,222.1208967,36766600,215.8024152,214.9082947
2024-09-16,214.9082947,215.8024152,212.5239481,215.126845,59357400,215.4845116,215.3752289
2024-09-17,215.3752289,215.4845116,213.10018,214.3420226,45519300,221.2565928,219.2497711
2024-09-18,219.2497711,221.2565928,216.120319,216.1302635,59894900,228.320201,227.3763885
2024-09-19,227.3763885,228.320201,223.1640685,223.5217198,66781300,231.5688414,226.7107544
2024-09-20,226.7107544,231.5688414,226.1345377,228.4692075,318679900,227.9525829,224.9920349
2024-09-23,224.9920349,227.9525829,224.3363385,225.8563524,54146000,227.8532434,225.8861542
2024-09-24,225.8861542,227.8532434,224.2568576,227.1577995,43556100,225.8067098,224.8927155
2024-09-25,224.8927155,225.8067098,222.5580605,223.4621104,42308700,227.0088023,226.035202
2024-09-26,226.035202,227.0088023,223.9389713,225.8166365,36636700,228.0221418,226.303421
2024-09-27,226.303421,228.0221418,225.8166285,226.9690619,34026000,231.4794464,231.4794464
2024-09-30,231.4794464,231.4794464,228.1513024,228.5387566,54541900,228.1512716,224.7337341
2024-10-01,224.7337341,228.1512716,222.2798524,228.0221303,63285000,225.8861796,225.3000336
2024-10-02,225.3000336,225.8861796,221.5645768,224.4158423,32880600,225.3298253,224.1972656
2024-10-03,224.1972656,225.3298253,221.8626109,223.6707256,34044200,226.5120663,225.3199005
2024-10-04,225.3199005,226.5120663,222.6673268,226.4127128,37245100,224.2171517,220.2432556
2024-10-07,220.2432556,224.2171517,219.8856044,223.0349152,39505400,224.5052519,224.2966309
2024-10-08,224.2966309,224.5052519,221.7930721,222.8362229,31855700,228.2506436,228.0420074
2024-10-09,228.0420074,228.2506436,223.3627536,223.7601371,33591100,228.0022775,227.5452728
2024-10-10,227.5452728,228.0022775,225.6874813,226.2935011,28183500,227.9128646,226.0650024
2024-10-11,226.0650024,227.9128646,225.8563662,227.8035819,31759200,230.2177444,229.7905579
2024-10-14,229.7905579,230.2177444,227.1081809,227.2075192,39882100,235.9401275,232.3238831
2024-10-15,232.3238831,235.9401275,230.8535307,232.0854439,64751400,230.6051725,230.267395
2024-10-16,230.267395,230.6051725,228.3400531,230.088577,34082200,232.3238971,230.6349792
2024-10-17,230.6349792,232.3238971,229.015627,231.9066247,32993800,234.6386769,233.4663849
2024-10-18,233.4663849,234.6386769,232.4828402,234.6386769,46431500,235.3043022,234.9367065
2024-10-21,234.9367065,235.3043022,232.9199557,232.9199557,36254500,234.6784062,234.320755
2024-10-22,234.320755,234.6784062,231.0820355,232.3636102,38846600,233.6054643,229.2540436
2024-10-23,229.2540436,233.6054643,226.2736217,232.5523844,52287000,229.3136761,229.0653076
2024-10-24,229.0653076,229.3136761,226.9194001,228.4791464,31109500,231.6980116,229.899826
2024-10-25,229.899826,231.6980116,228.0718375,228.2407263,38802300,233.198138,231.8768158
2024-10-28,231.8768158,233.198138,231.032372,231.7973512,36087100,232.8007465,232.14505
2024-10-29,232.14505,232.8007465,230.8038693,231.5787778,35417200,231.9463759,228.5983734
2024-10-30,228.5983734,231.9463759,228.0519597,231.0919877,47070900,228.3301465,224.43573
2024-10-31,224.43573,228.3301465,223.8992455,227.8433388,64370100,223.8793553,221.4552765
2024-11-01,221.4552765,223.8793553,218.8325059,219.5279346,65276700,221.3360504,220.561142
2024-11-04,220.561142,221.3360504,218.2761641,219.5478095,44944500,222.488482,221.991745
2024-11-05,221.991745,222.488482,219.6968227,220.3525191,28111300,224.5946692,221.2665253
2024-11-06,221.2665253,224.5946692,219.7465113,221.1572425,54561100,226.3928516,225.9954529
2024-11-07,225.9954529,226.3928516,223.1044552,223.1640612,42137700,227.4176895,225.7269287
2024-11-08,225.7269287,227.4176895,225.1799138,225.9357793,38328800,224.4737486,223.011734
2024-11-11,223.011734,224.4737486,220.2965706,223.7775548,42005600,224.3643456,223.011734
2024-11-12,223.011734,224.3643456,222.1464657,223.3300027,40398300,225.4185979,223.8969116
2024-11-13,223.8969116,225.4185979,221.549733,222.7929417,48566200,227.6265192,226.9800568
2024-11-14,226.9800568,227.6265192,223.7775502,223.7974458,44923900,225.687124,223.7775574
2024-11-15,223.7775574,225.687124,223.0515278,225.169945,47923700,228.4918302,226.7811737
2024-11-18,226.7811737,228.4918302,223.9466517,224.0262188,44633700,228.9095399,227.0397491
2024-11-19,227.0397491,228.9095399,225.4285555,225.746809,36211800,228.6807841,227.7558441
2024-11-20,227.7558441,228.6807841,224.6627401,226.8209487,35169600,228.9095469,227.2784576
2024-11-21,227.2784576,228.9095469,224.4837268,227.6365024,42108300,229.4664817,228.6210938
2024-11-22,228.6210938,229.4664817,226.82093,226.82093,38168300,231.9827529,231.6048126
2024-11-25,231.6048126,231.9827529,228.4918282,230.2024847,90152800,234.2901674,233.7829285
2024-11-26,233.7829285,234.2901674,232.0623317,232.0623317,45986200,234.4094908,233.6536102
2024-11-27,233.6536102,234.4094908,232.5397001,233.1961179,33498400,236.5179763,236.0405884
2024-11-29,236.0405884,236.5179763,232.6988426,233.5342753,28481400,239.4817616,238.2882843
2024-12-02,238.2882843,239.4817616,235.871494,235.9808969,48137100,241.441068,241.331665
2024-12-03,241.331665,241.441068,237.602039,238.5070985,38861000,242.7837423,241.6897125
2024-12-04,241.6897125,242.7837423,239.9392801,241.5504738,44383900,243.2113939,241.7195435
2024-12-05,241.7195435,243.2113939,240.8144991,242.6643942,40033900,243.3009286,241.5206451
2024-12-06,241.5206451,243.3009286,240.7647797,241.5902721,36870600,245.8967366,245.4093933
2024-12-09,245.4093933,245.8967366,240.4365586,240.5161258,44649200,246.8614552,246.4238434
2024-12-10,246.4238434,246.8614552,244.0070379,245.5486197,36914800,249.4373991,245.1508179
2024-12-11,245.1508179,249.4373991,244.9220565,246.6128325,45205800,247.3885845,246.6128235
2024-12-12,246.6128235,247.3885845,244.3451969,245.5486296,32777500,247.9355923,246.7819061
2024-12-13,246.7819061,247.9355923,244.9021752,246.4735928,33155300,250.014266,249.6761017
2024-12-16,249.6761017,250.014266,246.30452,246.6426844,51694800,252.4509335,252.102829
2024-12-17,252.102829,252.4509335,248.4229343,248.7213074,51356400,252.8984793,246.7023315
2024-12-18,246.7023315,252.8984793,246.3940182,250.7900023,56774100,250.6308917,248.4328918
2024-12-19,248.4328918,250.6308917,245.7475639,246.15534,60882300,253.6145693,253.1073456
2024-12-20,253.1073456,253.6145693,244.3551535,246.6923767,147495300,254.2610428,253.8831177
2024-12-23,253.8831177,254.2610428,252.0729985,253.3858342,40858800,256.8071052,256.7971802
2024-12-24,256.7971802,256.8071052,253.9029717,254.1018973,23234700,258.6868813,257.6127319
2024-12-26,257.6127319,258.6868813,256.2302996,256.7872547,27237100,257.2944893,254.2013702
2024-12-27,254.2013702,257.2944893,251.685117,256.4291906,42355300,252.1227283,250.8297882
2024-12-30,250.8297882,252.1227283,249.3876691,250.859624,35557500,251.9039257,249.0594635
2024-12-31,249.0594635,251.9039257,248.0748367,251.0684931,39480700,247.7466383,242.5251617
2025-01-02,242.5251617,247.7466383,240.506192,247.5775486,55740700,242.8533636,242.0378265
2025-01-03,242.0378265,242.8533636,240.5758118,242.0378265,40244100,245.9862423,243.6688995
2025-01-06,243.6688995,245.9862423,241.878676,242.9826459,45045600,244.2159081,240.8940582
2025-01-07,240.8940582,244.2159081,240.0387301,241.6598638,40856000,242.3859311,241.3814087
2025-01-08,241.3814087,242.3859311,238.7458122,240.6056476,37628900,238.8552163,235.5632019
2025-01-10,235.5632019,238.8552163,231.7341129,238.7060221,61710900,233.395048,233.1265106
2025-01-13,233.1265106,233.395048,228.4719441,232.2612421,49630700,234.8371551,232.0125885
2025-01-14,232.0125885,234.8371551,231.2069917,233.4746032,39435300,237.6617262,236.5776367
2025-01-15,236.5776367,237.6617262,233.156324,233.3651897,39832000,236.7168797,227.0198517
2025-01-16,227.0198517,236.7168797,226.7911055,236.060477,71759100,231.0279619,228.7305145
2025-01-17,228.7305145,231.0279619,227.238664,230.8588873,68488300,223.200702,221.4303741
2025-01-21,221.4303741,223.200702,218.1880915,222.7829857,98070400,222.9023399,222.6139221
2025-01-22,222.6139221,222.9023399,218.5958631,218.5958631,64126500,225.7965561,222.44487
2025-01-23,222.44487,225.7965561,221.0922582,223.5190042,60234800,224.4041478,221.5696259
2025-01-24,221.5696259,224.4041478,220.207074,223.5587598,54697900,230.8887273,228.6111755
2025-01-27,228.6111755,230.8887273,222.7631166,222.8029078,94863400,238.8850526,236.9655304
2025-01-28,236.9655304,238.8850526,229.5560092,229.5958004,75707600,238.5568233,238.0595398
2025-01-29,238.0595398,238.5568233,232.7386007,232.8480036,45486100,239.4817596,236.2991486
2025-01-30,236.2991486,239.4817596,235.9212235,237.3732826,55658300,245.8470107,234.717804
2025-01-31,234.717804,245.8470107,232.171715,245.8470107,100959800,230.5704473,226.7711945
2025-02-03,226.7711945,230.5704473,224.4737473,228.7404479,73063300,231.8633957,231.5351868
2025-02-04,231.5351868,231.8633957,225.418591,226.0153372,45067300,231.4058958,231.2069855
2025-02-05,231.2069855,231.4058958,227.0298072,227.2883892,39620300,232.5297773,231.9529266
2025-02-06,231.9529266,232.5297773,229.1780761,230.0334044,29925300,232.7286823,226.3932953
2025-02-07,226.3932953,232.7286823,226.0252952,231.3362946,39707200,229.5893537,226.6621094
2025-02-10,226.6621094,229.5893537,226.2140652,228.5737909,33115600,234.2092091,231.6105347
2025-02-11,231.6105347,234.2092091,227.1400289,227.2097172,53718400,235.931723,235.8421021
2025-02-12,235.8421021,235.931723,229.678961,230.1967087,45243300,241.2883551,240.4818726
2025-02-13,240.4818726,241.2883551,234.5477447,235.881926,53614100,244.4844487,243.5385742
2025-02-14,243.5385742,244.4844487,239.9442391,240.2031053,40896200,244.1160291,243.4091187
2025-02-18,243.4091187,244.1160291,240.7905267,243.0905,48822500,244.94241,243.8073578
2025-02-19,243.8073578,244.94241,242.104787,243.5982776,32204200,245.7090885,244.7632141
2025-02-20,244.7632141,245.7090885,243.2298885,243.8770769,32316900,247.6108094,244.484436
2025-02-21,244.484436,247.6108094,244.1558663,244.8826942,53197400,247.7800669,246.02771
2025-02-24,246.02771,247.7800669,243.359332,243.8671134,51326400,248.9151182,245.9679565
2025-02-25,245.9679565,248.9151182,243.8472101,246.9237973,48013300,243.9169022,239.3169556
2025-02-26,239.3169556,243.9169022,238.0922974,243.2697289,44433600,241.4078448,236.2702332
2025-02-27,236.2702332,241.4078448,236.0312692,238.3710774,41153600,241.0394425,240.7905273
2025-02-28,240.7905273,241.0394425,229.2010399,235.9217482,56833400,242.9710334,236.9970703
2025-03-03,236.9970703,242.9710334,235.085404,240.7407484,47184000,239.0282227,234.9061737
2025-03-04,234.9061737,239.0282227,233.6615981,236.6784634,53798100,235.5234931,234.7170105
2025-03-05,234.7170105,235.5234931,228.235251,234.3983918,47227600,236.827812,234.3087921
2025-03-06,234.3087921,236.827812,232.1482106,233.4226549,45170400,240.3225692,238.0325623
2025-03-07,238.0325623,240.3225692,233.7412528,234.08974,46273600,235.1351846,226.4928436
2025-03-10,226.4928436,235.1351846,223.2469959,234.5178647,72071200,224.8599707,219.8816681
2025-03-11,219.8816681,224.8599707,216.5063795,222.8387811,76137400,220.7877423,216.0384369
2025-03-12,216.0384369,220.7877423,213.9774273,219.1847281,62547500,215.8990132,208.7700806
2025-03-13,208.7700806,215.8990132,207.5155538,215.012876,61368300,213.0215634,212.5635681
2025-03-14,212.5635681,213.0215634,208.6705319,210.3332831,60107600,214.2860725,213.0713654
2025-03-17,213.0713654,214.2860725,209.0588544,212.3843571,48073400,214.2163605,211.7670441
2025-03-18,211.7670441,214.2163605,210.5722545,213.2306663,42432400,217.8106832,214.3059692
2025-03-19,214.3059692,217.8106832,212.8224296,213.2903913,54385400,216.5462021,213.1709137
2025-03-20,213.1709137,216.5462021,211.2990671,213.0613904,48862900,217.8903488,217.3228302
2025-03-21,217.3228302,217.8903488,210.3631576,210.6419413,94127800,220.5188859,219.7721405
2025-03-24,219.7721405,220.5188859,217.6314765,220.0409731,44299500,223.1275247,222.7790375
2025-03-25,222.7790375,223.1275247,219.1249653,219.8119734,34493600,224.0435251,220.5686646
2025-03-26,220.5686646,224.0435251,219.5132669,222.540068,34466100,224.0136841,222.8786316
2025-03-27,222.8786316,224.0136841,219.6028997,220.4292998,37094800,222.8387637,216.9544067
2025-03-28,216.9544067,222.8387637,216.7353602,220.7080509,39818600,224.6409222,221.1660767
2025-03-31,221.1660767,224.6409222,215.2916705,216.0682845,65299300,222.70933,222.2214661
2025-04-01,222.2214661,222.70933,217.9500741,218.8561288,36412700,224.2127882,222.9184265
2025-04-02,222.9184265,224.2127882,220.0608858,220.359587,35905900,206.5896012,202.3082581
2025-04-03,202.3082581,206.5896012,200.3766743,204.6480511,103419000,199.0126263,187.5625305
2025-04-04,187.5625305,199.0126263,186.5270351,193.0486144,125910900,193.3074807,180.6725616
2025-04-07,180.6725616,193.3074807,173.8622323,176.4310382,160466300,189.514018,171.6717834
2025-04-08,171.6717834,189.514018,168.4757217,185.8898143,120859500,199.739448,197.9870911
2025-04-09,197.9870911,199.739448,171.144078,171.2038152,184395900,193.9347386,189.5936584
2025-04-10,189.5936584,193.9347386,182.2058598,188.249526,121880000,198.6740982,197.2901306
2025-04-11,197.2901306,198.6740982,185.2525983,185.2924332,87435900,212.0159552,201.6411743
2025-04-14,201.6411743,212.0159552,200.2870754,210.5224644,101352900,202.6268521,201.2628021
2025-04-15,201.2628021,202.6268521,198.9329603,200.9840184,51343900,199.8290612,193.4269714
2025-04-16,193.4269714,199.8290612,191.5352074,197.4992193,59732400,197.9671763,196.1251984
2025-04-17,196.1251984,197.9671763,193.5763099,196.3442449,52164700,192.9589994,192.3217773
2025-04-21,192.3217773,192.9589994,188.9863087,192.4313006,46742500,200.7152082,198.8732452
2025-04-22,198.8732452,200.7152082,195.1196007,195.2689437,52976400,207.097367,203.7121277
2025-04-23,203.7121277,207.097367,201.9199359,205.1060462,52929200,207.9237851,207.4657745
2025-04-24,207.4657745,207.9237851,202.0593453,204.0008802,47311000,208.8397725,208.3718109
2025-04-25,208.3718109,208.8397725,205.305175,205.4744355,38222300,210.5822026,209.2281036
2025-04-28,209.2281036,210.5822026,206.5597407,209.0887118,38743100,211.3189861,210.293457
2025-04-29,210.293457,211.3189861,207.4657697,207.7843884,36827600,212.6531655,211.5778503
2025-04-30,211.5778503,212.6531655,205.773148,208.3917399,52286500,213.6289116,212.3943024
2025-05-01,212.3943024,213.6289116,207.9934696,208.1726964,57365700,206.0917908,204.4589081
2025-05-02,204.4589081,206.0917908,201.2827484,205.1956872,101010600,203.2142987,198.0269012
2025-05-05,198.0269012,203.2142987,197.3498594,202.2186383,69018500,199.7792724,197.6485596
2025-05-06,197.6485596,199.7792724,196.1650352,197.3498736,51216500,198.5745204,195.3983612
2025-05-07,195.3983612,198.5745204,192.4113799,198.3056879,68536700,199.181884,196.6329956
2025-05-08,196.6329956,199.181884,193.8351769,196.8619933,50478900,199.6697444,197.6684723
2025-05-09,197.6684723,199.6697444,196.682763,198.1364339,36453900,210.6290369,210.1504822
2025-05-12,210.1504822,210.6290369,206.1227457,210.329944,63775800,212.7525719,212.2839966
2025-05-13,212.2839966,212.7525719,208.3659269,209.7915812,51909300,213.290953,211.6858368
2025-05-14,211.6858368,213.290953,209.9411459,211.7855243,49325800,212.3139309,210.8085022
2025-05-15,210.8085022,212.3139309,208.9042931,210.3100191,45029500,211.9251028,210.6190643
2025-05-16,210.6190643,211.9251028,209.1335945,211.7157332,54737900,208.8444644,208.1465912
2025-05-19,208.1465912,208.8444644,203.6402999,207.2792355,46140500,207.837538,206.2324219
2025-05-20,206.2324219,207.837538,204.407972,207.039962,42496600,206.4118779,201.4768982
2025-05-21,201.4768982,206.4118779,200.1010952,204.547556,59211800,202.134882,200.7490997
2025-05-22,200.7490997,202.134882,199.0941323,200.1010778,46742400,197.1002022,194.6775818
2025-05-23,194.6775818,197.1002022,192.8730755,193.0824299,78432900,200.1309909,199.6026001
2025-05-27,199.6026001,200.1309909,196.8310202,197.6983911,56288500,202.1149555,199.8119659
2025-05-28,199.8119659,202.1149555,199.2935393,199.9814484,45339700,203.1916738,199.3433838
2025-05-29,199.3433838,203.1916738,197.9077501,202.9623759,51396800,201.3472947,200.2406616
2025-05-30,200.2406616,201.3472947,196.183002,198.7651407,70819900,201.5167771,201.0880737
2025-06-02,201.0880737,201.5167771,199.5128654,199.6723836,35423300,203.1518034,202.6533203
2025-06-03,202.6533203,203.1518034,200.3503309,200.7391471,46381600,205.6142883,202.2046661
2025-06-04,202.2046661,205.6142883,201.4868493,202.2943894,43604000,204.1288121,200.0213165
2025-06-05,200.0213165,204.1288121,199.5427618,202.8826044,55126100,205.0759291,203.3013306
2025-06-06,203.3013306,205.0759291,201.4370088,202.3841236,46607700,205.3750203,200.8388214
2025-06-09,200.8388214,205.3750203,199.4131672,203.7699042,72862600,203.7300411,202.05513
2025-06-10,202.05513,203.7300411,199.9615102,199.991418,54672600,203.8795731,198.1769257
2025-06-11,198.1769257,203.8795731,197.8080531,202.882607,60989900,199.0741968,198.5956573
2025-06-12,198.5956573,199.0741968,196.7612433,198.4760263,43904600,199.7621095,195.8540039
2025-06-13,195.8540039,199.7621095,195.1062793,199.1240518,51447300,198.0872088,197.8180237
2025-06-16,197.8180237,198.0872088,195.963666,196.7014265,43020700,197.7881045,195.0464478
2025-06-17,195.0464478,197.7881045,194.6177596,196.6017124,38856200,196.970614,195.9836121
2025-06-18,195.9836121,196.970614,194.4781986,195.3455543,45394700,201.088071,200.3901978
2025-06-20,200.3901978,201.088071,196.2627585,197.6385766,96813500,201.6862478,200.8886719
2025-06-23,200.8886719,201.6862478,198.3563846,201.0182823,55814300,202.8227949,199.6923218
2025-06-24,199.6923218,202.8227949,199.5926191,201.9753676,54064000,203.0520854,200.9484863
2025-06-25,200.9484863,203.0520854,200.0113358,200.8388194,39525700,202.0252216,200.3901978
2025-06-26,200.3901978,202.0252216,198.8548766,200.8188859,50799100,202.6034778,200.4699707
2025-06-27,200.4699707,202.6034778,199.3932454,201.2775109,73188600,206.7608125,204.5475464
2025-06-30,204.5475464,206.7608125,198.6554727,201.3971297,91912800,209.5523191,207.1895142
2025-07-01,207.1895142,209.5523191,205.5146031,206.042994,78788900,212.6927499,211.7954865
2025-07-02,211.7954865,212.6927499,207.5085291,208.2761972,67941800,213.9987685,212.9021149
2025-07-03,212.9021149,213.9987685,211.1673884,211.5063532,34955800,215.5739801,209.3130341
2025-07-07,209.3130341,215.5739801,208.1665291,212.0347473,50229000,210.7885539,209.3728638
2025-07-08,209.3728638,210.7885539,207.8175989,209.4626023,42848900,210.6888614,210.4994354
2025-07-09,210.4994354,210.6888614,206.5913299,208.8943193,48749400,212.8323404,211.7655945
2025-07-10,211.7655945,212.8323404,209.3928101,209.8713496,44443600,211.4864217,210.5193634
2025-07-11,210.5193634,211.4864217,209.2233044,209.9311571,39765800,210.2701368,207.9870758
2025-07-14,207.9870758,210.2701368,206.9103505,209.293099,38840100,211.247166,208.4756012
2025-07-15,208.4756012,211.247166,208.2861752,208.5852681,42296300,211.7555942,209.5223999
2025-07-16,209.5223999,211.7555942,208.0070072,209.6619745,47490500,211.1574262,209.3828278
2025-07-17,209.3828278,211.1574262,208.9541244,209.9311622,48068100,211.1474566,210.5393066
2025-07-18,210.5393066,211.1474566,209.063801,210.2302496,48974600,215.1253644,211.8353729
2025-07-21,211.8353729,215.1253644,210.9879608,211.4565361,51377400,214.2978614,213.749527
2025-07-22,213.749527,214.2978614,211.5861124,212.4933552,46404100,214.4972714,213.5003052
2025-07-23,213.5003052,214.4972714,211.7655937,214.3477325,46989300,215.0356333,213.1114807
2025-07-24,213.1114807,215.0356333,212.8821828,213.2510554,46022600,214.5869994,213.2311249
